,province,district_name,district_id,neighborhood_name,neighborhood_id
56910,DİYARBAKIR,SİLVAN,517,SAĞLIK MAH.,143986
56911,DİYARBAKIR,SİLVAN,517,SELAHATTİN MAH.,89828
56920,DİYARBAKIR,SİLVAN,517,SULAK MAH.,143788
56921,DİYARBAKIR,SİLVAN,517,SULUBAĞ MAH.,143840
56925,DİYARBAKIR,SİLVAN,517,SUSUZ MAH.,143791
56926,DİYARBAKIR,SİLVAN,517,TAŞPINAR MAH.,143795
56928,DİYARBAKIR,SİLVAN,517,TEKEL MAH.,89829
56932,DİYARBAKIR,SİLVAN,517,TOKLUCA MAH.,143797
56934,DİYARBAKIR,SİLVAN,517,UMUR MAH.,143799
56935,DİYARBAKIR,SİLVAN,517,YENİDOĞAN MAH.,143982
56936,DİYARBAKIR,SİLVAN,517,YENİKÖY MAH.,143803
56937,DİYARBAKIR,SİLVAN,517,YENİŞEHİR MAH.,89830
56944,DİYARBAKIR,SİLVAN,517,YEŞERDİ MAH.,143984
56945,DİYARBAKIR,SİLVAN,517,YEŞİLBAHÇE MAH.,143843
56946,DİYARBAKIR,SİLVAN,517,YEŞİLKÖY MAH.,143865
56947,DİYARBAKIR,SİLVAN,517,YOLARASI MAH.,143807
56948,DİYARBAKIR,SİLVAN,517,YOLAÇ MAH.,143806
56949,DİYARBAKIR,SİLVAN,517,YUKARIVEYSİ MAH.,143809
56950,DİYARBAKIR,SİLVAN,517,YUVA MAH.,143811
56951,DİYARBAKIR,SİLVAN,517,YÜKSEK MAH.,89831
56955,DİYARBAKIR,SİLVAN,517,ÇAKILTAŞI MAH.,143820
56956,DİYARBAKIR,SİLVAN,517,ÇALDERE MAH.,143643
56957,DİYARBAKIR,SİLVAN,517,ÇARDAK MAH.,143645
56959,DİYARBAKIR,SİLVAN,517,ÇEVRİKSU MAH.,143857
56960,DİYARBAKIR,SİLVAN,517,ÇOBANTEPE MAH.,143822
56961,DİYARBAKIR,SİLVAN,517,ÇİĞDEMLİ MAH.,143647
56962,DİYARBAKIR,SİLVAN,517,ÇİĞİL MAH.,143860
56963,DİYARBAKIR,SİLVAN,517,ÜÇBASAMAK MAH.,143801
56964,DİYARBAKIR,SİLVAN,517,İNCESU MAH.,143670
56965,DİYARBAKIR,SİLVAN,517,ŞANLI MAH.,143793
56966,DİYARBAKIR,ÇERMİK,147,AKKOYUNLU MAH.,145568
56967,DİYARBAKIR,ÇERMİK,147,AKPINAR MAH.,145516
56968,DİYARBAKIR,ÇERMİK,147,AKÇÖRTEN MAH.,145567
56970,DİYARBAKIR,ÇERMİK,147,ALABUĞDAY MAH.,145569
56972,DİYARBAKIR,ÇERMİK,147,ALAKOÇ MAH.,145570
56974,DİYARBAKIR,ÇERMİK,147,ARABÜK MAH.,145571
56975,DİYARBAKIR,ÇERMİK,147,ARMAĞANTAŞI MAH.,145517
56976,DİYARBAKIR,ÇERMİK,147,ARMUTLU MAH.,145518
56977,DİYARBAKIR,ÇERMİK,147,ARTUK MAH.,145519
56978,DİYARBAKIR,ÇERMİK,147,ASMALI MAH.,145520
56979,DİYARBAKIR,ÇERMİK,147,AYNALI MAH.,145522
56982,DİYARBAKIR,ÇERMİK,147,AĞAÇHAN MAH.,145566
56983,DİYARBAKIR,ÇERMİK,147,AŞAĞITAŞMALI MAH.,145779
56984,DİYARBAKIR,ÇERMİK,147,AŞAĞIŞEYHLER MAH.,145521
56985,DİYARBAKIR,ÇERMİK,147,BADEMLİ MAH.,145523
56986,DİYARBAKIR,ÇERMİK,147,BAHÇE MAH.,145524
56987,DİYARBAKIR,ÇERMİK,147,BALIKSIRTI MAH.,145525
56988,DİYARBAKIR,ÇERMİK,147,BAYAT MAH.,145526
56989,DİYARBAKIR,ÇERMİK,147,BAYIRBAĞI MAH.,145573
56990,DİYARBAKIR,ÇERMİK,147,BAYKAL MAH.,145572
56991,DİYARBAKIR,ÇERMİK,147,BAYRAK MAH.,145527
56992,DİYARBAKIR,ÇERMİK,147,BAŞARI MAH.,145565
56993,DİYARBAKIR,ÇERMİK,147,BULUNDU MAH.,145529
56994,DİYARBAKIR,ÇERMİK,147,BİNTAŞ MAH.,145528
56995,DİYARBAKIR,ÇERMİK,147,BİRCEMAL MAH.,145574
56996,DİYARBAKIR,ÇERMİK,147,CEYLAN MAH.,145530
56997,DİYARBAKIR,ÇERMİK,147,DEĞİRMENLİ MAH.,145532
56998,DİYARBAKIR,ÇERMİK,147,DİKYOL MAH.,145533
56999,DİYARBAKIR,ÇERMİK,147,DİLEKPINAR MAH.,145534
57000,DİYARBAKIR,ÇERMİK,147,ELİFUŞAĞI MAH.,145535
57001,DİYARBAKIR,ÇERMİK,147,ESKİBAĞ MAH.,145536
57002,DİYARBAKIR,ÇERMİK,147,GENCELİ MAH.,145537
57003,DİYARBAKIR,ÇERMİK,147,GÖKTEPE MAH.,145538
57004,DİYARBAKIR,ÇERMİK,147,GÖZEREK MAH.,145539
57005,DİYARBAKIR,ÇERMİK,147,GÜNAŞAN MAH.,145564
57006,DİYARBAKIR,ÇERMİK,147,GÜRÜZ MAH.,145576
57008,DİYARBAKIR,ÇERMİK,147,GÜZEL MAH.,145540
57009,DİYARBAKIR,ÇERMİK,147,GÜÇLÜTAŞ MAH.,145780
57010,DİYARBAKIR,ÇERMİK,147,HABURMAN MAH.,145544
57011,DİYARBAKIR,ÇERMİK,147,KALA MAH.,89361
57016,DİYARBAKIR,ÇERMİK,147,KALAÇ MAH.,145541
57017,DİYARBAKIR,ÇERMİK,147,KALECİK MAH.,145542
57018,DİYARBAKIR,ÇERMİK,147,KARACAVİRAN MAH.,145579
57019,DİYARBAKIR,ÇERMİK,147,KARAKAYA MAH.,145543
57020,DİYARBAKIR,ÇERMİK,147,KARAMUSA MAH.,145545
57021,DİYARBAKIR,ÇERMİK,147,KARATAŞ MAH.,145546
57022,DİYARBAKIR,ÇERMİK,147,KARTALTAŞI MAH.,145547
57023,DİYARBAKIR,ÇERMİK,147,KAYAGEDİĞİ MAH.,145548
57026,DİYARBAKIR,ÇERMİK,147,KEKLİK MAH.,145549
57027,DİYARBAKIR,ÇERMİK,147,KIRMATEPE MAH.,145768
57028,DİYARBAKIR,ÇERMİK,147,KONAKLI MAH.,145550
57029,DİYARBAKIR,ÇERMİK,147,KONUKSEVER MAH.,145769
57030,DİYARBAKIR,ÇERMİK,147,KORUDAĞ MAH.,145551
57031,DİYARBAKIR,ÇERMİK,147,KUYU MAH.,145554
57033,DİYARBAKIR,ÇERMİK,147,KUŞLUKÇAYIRI MAH.,145770
57035,DİYARBAKIR,ÇERMİK,147,KÖKSAL MAH.,145552
57036,DİYARBAKIR,ÇERMİK,147,KÖMÜRCÜLER MAH.,145553
57037,DİYARBAKIR,ÇERMİK,147,PAMUKLU MAH.,145555
57038,DİYARBAKIR,ÇERMİK,147,PETEKKAYA MAH.,145556
57041,DİYARBAKIR,ÇERMİK,147,PINARLI MAH.,145557
57042,DİYARBAKIR,ÇERMİK,147,RECEP MAH.,145773
57043,DİYARBAKIR,ÇERMİK,147,SALTEPE MAH.,145558
57044,DİYARBAKIR,ÇERMİK,147,SARAY MAH.,89362
57047,DİYARBAKIR,ÇERMİK,147,SARIBALTA MAH.,145774
57048,DİYARBAKIR,ÇERMİK,147,SARICA MAH.,145775
57049,DİYARBAKIR,ÇERMİK,147,SİNEK MAH.,145559
57050,DİYARBAKIR,ÇERMİK,147,TEPE MAH.,89363
57071,DİYARBAKIR,ÇERMİK,147,TOPLU MAH.,145776
57073,DİYARBAKIR,ÇERMİK,147,YABANARDI MAH.,145561
57074,DİYARBAKIR,ÇERMİK,147,YAYIKLI MAH.,145562
57075,DİYARBAKIR,ÇERMİK,147,YAYLACIK MAH.,145563
57076,DİYARBAKIR,ÇERMİK,147,YEŞİLOVA MAH.,145771
57078,DİYARBAKIR,ÇERMİK,147,YOĞUN MAH.,145778
57079,DİYARBAKIR,ÇERMİK,147,YİĞİTLER MAH.,145777
57081,DİYARBAKIR,ÇERMİK,147,ÇALITEPE MAH.,145575
57082,DİYARBAKIR,ÇERMİK,147,ÇUKUR MAH.,89364
57093,DİYARBAKIR,ÇERMİK,147,ÇUKURELMA MAH.,145531
57094,DİYARBAKIR,ÇERMİK,147,ÖRENKUYU MAH.,145772
57096,DİYARBAKIR,ÇERMİK,147,İKİÇELTİK MAH.,145577
57097,DİYARBAKIR,ÇERMİK,147,İNCİLİ MAH.,145578
57098,DİYARBAKIR,ÇERMİK,147,ŞEYHANDEDE MAH.,145560
57099,DİYARBAKIR,ÇINAR,151,AKTEPE MAH.,145783
57100,DİYARBAKIR,ÇINAR,151,AKÇOMAK MAH.,145782
57101,DİYARBAKIR,ÇINAR,151,ALABAŞ MAH.,145839
57103,DİYARBAKIR,ÇINAR,151,ALANCIK MAH.,145784
57104,DİYARBAKIR,ÇINAR,151,ALTINAKAR MAH.,145785
57105,DİYARBAKIR,ÇINAR,151,ARAFAT MAH.,145786
57106,DİYARBAKIR,ÇINAR,151,AVDALI MAH.,145788
57108,DİYARBAKIR,ÇINAR,151,AYVERİ MAH.,145840
57110,DİYARBAKIR,ÇINAR,151,AĞAÇSEVER MAH.,145781
57112,DİYARBAKIR,ÇINAR,151,AŞAĞI MOLLAALİ MAH.,145837
57113,DİYARBAKIR,ÇINAR,151,AŞAĞIKONAK MAH.,145787
57117,DİYARBAKIR,ÇINAR,151,BALLIBABA MAH.,145790
57118,DİYARBAKIR,ÇINAR,151,BAYIRKONAĞI MAH.,145841
57119,DİYARBAKIR,ÇINAR,151,BAĞACIK MAH.,145789
57121,DİYARBAKIR,ÇINAR,151,BAŞAKLI MAH.,145791
57124,DİYARBAKIR,ÇINAR,151,BAŞALAN MAH.,146052
57127,DİYARBAKIR,ÇINAR,151,BELENLİ MAH.,145792
57128,DİYARBAKIR,ÇINAR,151,BELLİTAŞ MAH.,145793
57129,DİYARBAKIR,ÇINAR,151,BENEKLİTAŞ MAH.,145842
57131,DİYARBAKIR,ÇINAR,151,BEŞPINAR MAH.,145794
57134,DİYARBAKIR,ÇINAR,151,BOZÇALI MAH.,145796
57135,DİYARBAKIR,ÇINAR,151,BOĞAZÖREN MAH.,145867
57137,DİYARBAKIR,ÇINAR,151,BULUTÇEKER MAH.,145797
57139,DİYARBAKIR,ÇINAR,151,BİLMECE MAH.,145795
57140,DİYARBAKIR,ÇINAR,151,BİRA MEHMET AĞA MAH.,145861
57141,DİYARBAKIR,ÇINAR,151,CUMHURİYET MAH.,89415
57147,DİYARBAKIR,ÇINAR,151,DEMİRÖLÇEK MAH.,145802
57148,DİYARBAKIR,ÇINAR,151,DÜZOVA MAH.,145804
57150,DİYARBAKIR,ÇINAR,151,DÜĞRÜK MAH.,149553
57151,DİYARBAKIR,ÇINAR,151,DİKMENCİK MAH.,145803
57152,DİYARBAKIR,ÇINAR,151,DİŞLİBAŞAK MAH.,145845
57154,DİYARBAKIR,ÇINAR,151,EKİNVEREN MAH.,145805
57155,DİYARBAKIR,ÇINAR,151,ESKİ MAH.,89416
57157,DİYARBAKIR,ÇINAR,151,FATİH MAH.,89417
57161,DİYARBAKIR,ÇINAR,151,FİLİZÖREN MAH.,145806
57162,DİYARBAKIR,ÇINAR,151,GAZİ MAH.,89418
57165,DİYARBAKIR,ÇINAR,151,GÖKTEPE MAH.,145807
57167,DİYARBAKIR,ÇINAR,151,GÖRECE MAH.,145859
57168,DİYARBAKIR,ÇINAR,151,GÜMÜŞTAŞ MAH.,145846
57170,DİYARBAKIR,ÇINAR,151,GÜRSES MAH.,145808
57171,DİYARBAKIR,ÇINAR,151,HALIÖREN MAH.,145847
57173,DİYARBAKIR,ÇINAR,151,HALKAPINAR MAH.,145809
57174,DİYARBAKIR,ÇINAR,151,HARABE MAH.,145848
57175,DİYARBAKIR,ÇINAR,151,HASKÖY MAH.,145810
57176,DİYARBAKIR,ÇINAR,151,HÖYÜKDİBİ MAH.,145811
57177,DİYARBAKIR,ÇINAR,151,KARABABA MAH.,145813
57178,DİYARBAKIR,ÇINAR,151,KARABUDAK MAH.,145814
57180,DİYARBAKIR,ÇINAR,151,KARALAR MAH.,145815
57181,DİYARBAKIR,ÇINAR,151,KARASUNGUR MAH.,145851
57185,DİYARBAKIR,ÇINAR,151,KARAÇEVRE MAH.,145850
57188,DİYARBAKIR,ÇINAR,151,KAZIKTEPE MAH.,145816
57189,DİYARBAKIR,ÇINAR,151,KILIÇKAYA MAH.,145852
57192,DİYARBAKIR,ÇINAR,151,KIRKAĞAÇ MAH.,146054
57193,DİYARBAKIR,ÇINAR,151,KUBACIK MAH.,145818
57194,DİYARBAKIR,ÇINAR,151,KURUYAZI MAH.,145819
57195,DİYARBAKIR,ÇINAR,151,KUTLUK MAH.,145820
57196,DİYARBAKIR,ÇINAR,151,KUYULUHÖYÜK MAH.,145853
57197,DİYARBAKIR,ÇINAR,151,KÖKSALAN MAH.,145817
57198,DİYARBAKIR,ÇINAR,151,KÜREKLİ MAH.,145821
57199,DİYARBAKIR,ÇINAR,151,LEBLEBİTAŞ MAH.,145854
57202,DİYARBAKIR,ÇINAR,151,MEYDANKÖY MAH.,145822
57203,DİYARBAKIR,ÇINAR,151,MURATCIK MAH.,146055
57204,DİYARBAKIR,ÇINAR,151,ORTAŞAR MAH.,145865
57206,DİYARBAKIR,ÇINAR,151,OVABAĞ MAH.,145838
57208,DİYARBAKIR,ÇINAR,151,PEMBEVİRAN MAH.,146053
57209,DİYARBAKIR,ÇINAR,151,SELYAZI MAH.,145825
57210,DİYARBAKIR,ÇINAR,151,SEVİNDİK MAH.,145855
57212,DİYARBAKIR,ÇINAR,151,SIRIMKESER MAH.,145856
57213,DİYARBAKIR,ÇINAR,151,SOLMAZ MAH.,145826
57214,DİYARBAKIR,ÇINAR,151,SOĞANSUYU MAH.,145860
57215,DİYARBAKIR,ÇINAR,151,SÜRENDAL MAH.,145827
57216,DİYARBAKIR,ÇINAR,151,TAŞHELVASI MAH.,145864
57217,DİYARBAKIR,ÇINAR,151,TEKKAYNAK MAH.,146050
57218,DİYARBAKIR,ÇINAR,151,TORAMAN MAH.,145866
57219,DİYARBAKIR,ÇINAR,151,TİLVER MAH.,145831
57220,DİYARBAKIR,ÇINAR,151,YAPRAKBAŞI MAH.,145833
57223,DİYARBAKIR,ÇINAR,151,YARIMKAŞ MAH.,145857
57224,DİYARBAKIR,ÇINAR,151,YAZÇİÇEĞİ MAH.,145834
57226,DİYARBAKIR,ÇINAR,151,YENİ MAH.,89419
57233,DİYARBAKIR,ÇINAR,151,YEŞİL MAH.,89420
57235,DİYARBAKIR,ÇINAR,151,YEŞİLBAĞ MAH.,145862
57237,DİYARBAKIR,ÇINAR,151,YEŞİLTAŞ MAH.,145863
57238,DİYARBAKIR,ÇINAR,151,YILLARCA MAH.,145858
57240,DİYARBAKIR,ÇINAR,151,YUKARIORTAÖREN MAH.,145835
57241,DİYARBAKIR,ÇINAR,151,YUVACIK MAH.,145836
57244,DİYARBAKIR,ÇINAR,151,ÇAKIRKAYA MAH.,145798
57246,DİYARBAKIR,ÇINAR,151,ÇAKIRTUTMAZ MAH.,146051
57247,DİYARBAKIR,ÇINAR,151,ÇATALTARLA MAH.,145799
57248,DİYARBAKIR,ÇINAR,151,ÇATMADAL MAH.,150816
57249,DİYARBAKIR,ÇINAR,151,ÇELTİKALTI MAH.,145843
57250,DİYARBAKIR,ÇINAR,151,ÇINARKÖY MAH.,145800
57252,DİYARBAKIR,ÇINAR,151,ÇUKURBAŞI MAH.,145801
57253,DİYARBAKIR,ÇINAR,151,ÇÖMÇELİ MAH.,145844
57256,DİYARBAKIR,ÇINAR,151,ÖNCÜLÜ MAH.,145823
57257,DİYARBAKIR,ÇINAR,151,ÖZGİDER MAH.,145832
57258,DİYARBAKIR,ÇINAR,151,ÖZYAR MAH.,145824
57259,DİYARBAKIR,ÇINAR,151,İNANÖZ MAH.,145849
57261,DİYARBAKIR,ÇINAR,151,İNCİRTEPE MAH.,145812
57262,DİYARBAKIR,ÇINAR,151,ŞEKERÖREN MAH.,145828
57263,DİYARBAKIR,ÇINAR,151,ŞEYHÇOBAN MAH.,145829
57264,DİYARBAKIR,ÇINAR,151,ŞÜKÜRLÜ MAH.,145830
57265,DİYARBAKIR,ÇÜNGÜŞ,161,AKBAŞAK MAH.,146057
57266,DİYARBAKIR,ÇÜNGÜŞ,161,AKTAŞ MAH.,146058
57267,DİYARBAKIR,ÇÜNGÜŞ,161,ALBAYRAK MAH.,146059
57268,DİYARBAKIR,ÇÜNGÜŞ,161,ARPADERE MAH.,146060
57269,DİYARBAKIR,ÇÜNGÜŞ,161,ATALAR MAH.,146061
57271,DİYARBAKIR,ÇÜNGÜŞ,161,AVUT MAH.,146062
57272,DİYARBAKIR,ÇÜNGÜŞ,161,AYDINLI MAH.,146063
57273,DİYARBAKIR,ÇÜNGÜŞ,161,BALCILAR MAH.,146064
57274,DİYARBAKIR,ÇÜNGÜŞ,161,CAMİİ KEBİR MAH.,89477
57275,DİYARBAKIR,ÇÜNGÜŞ,161,CAMİİSUK MAH.,89478
57277,DİYARBAKIR,ÇÜNGÜŞ,161,DEVEBOYNU MAH.,146068
57278,DİYARBAKIR,ÇÜNGÜŞ,161,DEĞİRMENSUYU MAH.,146067
57279,DİYARBAKIR,ÇÜNGÜŞ,161,ELMADERE MAH.,146069
57280,DİYARBAKIR,ÇÜNGÜŞ,161,ELYOS MAH.,146081
57281,DİYARBAKIR,ÇÜNGÜŞ,161,GÖKÇEPELİT MAH.,146071
57282,DİYARBAKIR,ÇÜNGÜŞ,161,GÜNEYDERE MAH.,146072
57283,DİYARBAKIR,ÇÜNGÜŞ,161,HANDERE MAH.,146073
57284,DİYARBAKIR,ÇÜNGÜŞ,161,HOYA MAH.,146070
57285,DİYARBAKIR,ÇÜNGÜŞ,161,HİNDİBABA MAH.,146074
57287,DİYARBAKIR,ÇÜNGÜŞ,161,KARAKAYA MAH.,146076
57288,DİYARBAKIR,ÇÜNGÜŞ,161,KARŞIYAKA MAH.,89479
57290,DİYARBAKIR,ÇÜNGÜŞ,161,KAYNAKKÖY MAH.,146077
57291,DİYARBAKIR,ÇÜNGÜŞ,161,KELEŞEVLERİ MAH.,146078
57292,DİYARBAKIR,ÇÜNGÜŞ,161,KOÇÖREN MAH.,146079
57293,DİYARBAKIR,ÇÜNGÜŞ,161,NORŞİN MAH.,146080
57294,DİYARBAKIR,ÇÜNGÜŞ,161,ORMANÇAYI MAH.,146082
57295,DİYARBAKIR,ÇÜNGÜŞ,161,OYUKLU MAH.,146083
57296,DİYARBAKIR,ÇÜNGÜŞ,161,POLATUŞAĞI MAH.,146084
57297,DİYARBAKIR,ÇÜNGÜŞ,161,SAĞTEPE MAH.,146085
57298,DİYARBAKIR,ÇÜNGÜŞ,161,SEFERUŞAĞI MAH.,146086
57299,DİYARBAKIR,ÇÜNGÜŞ,161,TÜRKMEN MAH.,146087
57300,DİYARBAKIR,ÇÜNGÜŞ,161,YAYGINKONAK MAH.,146089
57301,DİYARBAKIR,ÇÜNGÜŞ,161,YAZYAĞMURU MAH.,146090
57302,DİYARBAKIR,ÇÜNGÜŞ,161,YENİCE MAH.,146091
57303,DİYARBAKIR,ÇÜNGÜŞ,161,YENİKÖY MAH.,146092
57305,DİYARBAKIR,ÇÜNGÜŞ,161,YUKARIŞEYHLER MAH.,146056
57307,DİYARBAKIR,ÇÜNGÜŞ,161,ÇATALDUT MAH.,146065
57308,DİYARBAKIR,ÇÜNGÜŞ,161,ÇAYBAŞI MAH.,146066
57309,DİYARBAKIR,ÇÜNGÜŞ,161,ÜÇPINAR MAH.,146088
57310,DİYARBAKIR,ÇÜNGÜŞ,161,İBİKKAYA MAH.,146075
57311,EDİRNE,EDİRNE MERKEZ,193,1.MURAT MAH.,89881
57322,EDİRNE,EDİRNE MERKEZ,193,ABDURRAHMAN MAH.,89882
57346,EDİRNE,EDİRNE MERKEZ,193,AHI KÖYÜ,121382
57347,EDİRNE,EDİRNE MERKEZ,193,AVARIZ KÖYÜ,89912
57348,EDİRNE,EDİRNE MERKEZ,193,BABADEMİRTAŞ MAH.,89883
57355,EDİRNE,EDİRNE MERKEZ,193,BARUTLUK MAH.,89884
57379,EDİRNE,EDİRNE MERKEZ,193,BOSNA KÖYÜ,89913
57380,EDİRNE,EDİRNE MERKEZ,193,BUDAKDOĞANCA KÖYÜ,121383
57381,EDİRNE,EDİRNE MERKEZ,193,BÜYÜKDÖLLÜK KÖYÜ,89914
57383,EDİRNE,EDİRNE MERKEZ,193,BÜYÜKİSMAİLÇE KÖYÜ,121384
57384,EDİRNE,EDİRNE MERKEZ,193,DEMİRHANLI KÖYÜ,89916
57385,EDİRNE,EDİRNE MERKEZ,193,DEĞİRMENYENİ KÖYÜ,89915
57386,EDİRNE,EDİRNE MERKEZ,193,DOYRAN KÖYÜ,76216
57388,EDİRNE,EDİRNE MERKEZ,193,DİLAVERBEY MAH.,89886
57396,EDİRNE,EDİRNE MERKEZ,193,EKMEKÇİ KÖYÜ,121385
57397,EDİRNE,EDİRNE MERKEZ,193,ELÇİLİ KÖYÜ,76217
57398,EDİRNE,EDİRNE MERKEZ,193,ESKİKADIN KÖYÜ,89917
57399,EDİRNE,EDİRNE MERKEZ,193,FATİH MAH.,89887
57439,EDİRNE,EDİRNE MERKEZ,193,HACIUMUR KÖYÜ,89918
57440,EDİRNE,EDİRNE MERKEZ,193,HASANAĞA KÖYÜ,89919
57441,EDİRNE,EDİRNE MERKEZ,193,HATİP KÖYÜ,89920
57442,EDİRNE,EDİRNE MERKEZ,193,HIDIRAĞA KÖYÜ,89921
57443,EDİRNE,EDİRNE MERKEZ,193,KARAAĞAÇ MAH.,89889
57449,EDİRNE,EDİRNE MERKEZ,193,KARABULUT KÖYÜ,121386
57450,EDİRNE,EDİRNE MERKEZ,193,KARAKASIM KÖYÜ,76215
57451,EDİRNE,EDİRNE MERKEZ,193,KARAYUSUF KÖYÜ,89923
57452,EDİRNE,EDİRNE MERKEZ,193,KAYAPA KÖYÜ,89924
57453,EDİRNE,EDİRNE MERKEZ,193,KEMAL KÖYÜ,121387
57455,EDİRNE,EDİRNE MERKEZ,193,KOCA SİNAN MAH.,89890
57475,EDİRNE,EDİRNE MERKEZ,193,KORUCU KÖYÜ,89925
57476,EDİRNE,EDİRNE MERKEZ,193,KÖŞENÇİFTLİĞİ KÖYÜ,89926
57477,EDİRNE,EDİRNE MERKEZ,193,KÜÇÜKDÖLLÜK KÖYÜ,89927
57478,EDİRNE,EDİRNE MERKEZ,193,MEDRESE ALİ BEY MAH.,89891
57491,EDİRNE,EDİRNE MERKEZ,193,MENEKŞESOFULAR KÖYÜ,89928
57492,EDİRNE,EDİRNE MERKEZ,193,MENZİLAHIR MAH.,89892
57497,EDİRNE,EDİRNE MERKEZ,193,MEYDAN MAH.,89893
57504,EDİRNE,EDİRNE MERKEZ,193,MURATÇALI KÖYÜ,89929
57505,EDİRNE,EDİRNE MERKEZ,193,MUSABEYLİ KÖYÜ,89930
57506,EDİRNE,EDİRNE MERKEZ,193,MİTHAT PAŞA MAH.,89894
57512,EDİRNE,EDİRNE MERKEZ,193,NİŞANCIPAŞA MAH.,89895
57530,EDİRNE,EDİRNE MERKEZ,193,ORHANİYE KÖYÜ,76218
57531,EDİRNE,EDİRNE MERKEZ,193,SABUNİ MAH.,89897
57534,EDİRNE,EDİRNE MERKEZ,193,SARAYAKPINAR KÖYÜ,121381
57535,EDİRNE,EDİRNE MERKEZ,193,SARICAPAŞA MAH.,89898
57541,EDİRNE,EDİRNE MERKEZ,193,SAZLIDERE KÖYÜ,89931
57543,EDİRNE,EDİRNE MERKEZ,193,SUAKACAĞI KÖYÜ,89932
57544,EDİRNE,EDİRNE MERKEZ,193,TALATPAŞA MAH.,89900
57556,EDİRNE,EDİRNE MERKEZ,193,TAYAKADIN KÖYÜ,76219
57560,EDİRNE,EDİRNE MERKEZ,193,UMURBEY MAH.,89901
57565,EDİRNE,EDİRNE MERKEZ,193,UZGAÇ KÖYÜ,121388
57566,EDİRNE,EDİRNE MERKEZ,193,YANCIKÇI ŞAHİN MAH.,89903
57576,EDİRNE,EDİRNE MERKEZ,193,YENİKADIN KÖYÜ,89933
57577,EDİRNE,EDİRNE MERKEZ,193,YENİİMARET MAH.,89904
57587,EDİRNE,EDİRNE MERKEZ,193,YILDIRIM BEYAZIT MAH.,89906
57595,EDİRNE,EDİRNE MERKEZ,193,YILDIRIM HACI SARRAF MAH.,89907
57601,EDİRNE,EDİRNE MERKEZ,193,YOLÜSTÜ KÖYÜ,89934
57602,EDİRNE,EDİRNE MERKEZ,193,ÇAVUŞBEY MAH.,89908
57611,EDİRNE,EDİRNE MERKEZ,193,ÜYÜKLÜTATAR KÖYÜ,76220
57613,EDİRNE,EDİRNE MERKEZ,193,İSKENDER KÖYÜ,89922
57615,EDİRNE,EDİRNE MERKEZ,193,İSTASYON MAH.,89910
57623,EDİRNE,EDİRNE MERKEZ,193,ŞÜKRÜPAŞA MAH.,89911
57709,EDİRNE,ENEZ,205,ABDURRAHİM KÖYÜ,89938
57710,EDİRNE,ENEZ,205,BÜYÜKEVREN KÖYÜ,89939
57712,EDİRNE,ENEZ,205,GAZİÖMERBEY MAH.,89935
57718,EDİRNE,ENEZ,205,GÜLÇAVUŞ KÖYÜ,89943
57719,EDİRNE,ENEZ,205,HASKÖY,89944
57720,EDİRNE,ENEZ,205,HİSARLI KÖYÜ,89945
57721,EDİRNE,ENEZ,205,IŞIKLI KÖYÜ,89946
57722,EDİRNE,ENEZ,205,KARAİNCİRLİ KÖYÜ,89947
57724,EDİRNE,ENEZ,205,KOCAALİ KÖYÜ,89948
57725,EDİRNE,ENEZ,205,KÜÇÜKEVREN KÖYÜ,89949
57726,EDİRNE,ENEZ,205,SULTANİÇE KÖYÜ,89950
57729,EDİRNE,ENEZ,205,SÜTÇÜLER KÖYÜ,89951
57730,EDİRNE,ENEZ,205,UMURBEY KÖYÜ,89953
57731,EDİRNE,ENEZ,205,VAKIF KÖYÜ,89954
57732,EDİRNE,ENEZ,205,YAZIR KÖYÜ,89955
57733,EDİRNE,ENEZ,205,YENİ MAH.,89936
57736,EDİRNE,ENEZ,205,YENİCE KÖYÜ,89956
57738,EDİRNE,ENEZ,205,ÇANDIR KÖYÜ,89940
57739,EDİRNE,ENEZ,205,ÇATALTEPE MAH.,89937
57741,EDİRNE,ENEZ,205,ÇAVUŞKÖY,89941
57742,EDİRNE,ENEZ,205,ÇERİBAŞI KÖYÜ,89942
57743,EDİRNE,ENEZ,205,ŞEHİTLER KÖYÜ,89952
57744,EDİRNE,HAVSA,282,ABALAR KÖYÜ,126526
57747,EDİRNE,HAVSA,282,ARPAÇ KÖYÜ,75598
57748,EDİRNE,HAVSA,282,AZATLI KÖYÜ,89964
57750,EDİRNE,HAVSA,282,BAKIŞLAR KÖYÜ,89965
57751,EDİRNE,HAVSA,282,BOSTANLI KÖYÜ,89966
57752,EDİRNE,HAVSA,282,CUMHURİYET MAH.,89957
57761,EDİRNE,HAVSA,282,HABİLLER KÖYÜ,75599
57762,EDİRNE,HAVSA,282,HACIGAZİ MAH.,89958
57765,EDİRNE,HAVSA,282,HACIİSA MAH.,89959
57767,EDİRNE,HAVSA,282,HASKÖY,75597
57769,EDİRNE,HAVSA,282,HELVACI MAH.,89960
57770,EDİRNE,HAVSA,282,KABAAĞAÇ KÖYÜ,89968
57771,EDİRNE,HAVSA,282,KULUBALIK KÖYÜ,89970
57772,EDİRNE,HAVSA,282,KUZUCU KÖYÜ,89971
57773,EDİRNE,HAVSA,282,KÖSEÖMER KÖYÜ,89969
57774,EDİRNE,HAVSA,282,MUSULCA KÖYÜ,75600
57775,EDİRNE,HAVSA,282,NAİPYUSUF KÖYÜ,89972
